GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FMC001,FMC002
"G1801170","2000","2","3","Indiana","18","Orange","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Orange County",108,19198
"G1801190","2000","2","3","Indiana","18","Owen","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Owen County",164,21622
"G1801210","2000","2","3","Indiana","18","Parke","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Parke County",104,17137
"G1801230","2000","2","3","Indiana","18","Perry","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Perry County",133,18766
"G1801250","2000","2","3","Indiana","18","Pike","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pike County",74,12763
"G1801270","2000","2","3","Indiana","18","Porter","127",,,,,,,,,,,,,"1602","2960","9999",,,,,,,"Porter County",7079,139719
"G1801290","2000","2","3","Indiana","18","Posey","129",,,,,,,,,,,,,"2440","9999","9999",,,,,,,"Posey County",118,26943
"G1801310","2000","2","3","Indiana","18","Pulaski","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pulaski County",191,13564
"G1801330","2000","2","3","Indiana","18","Putnam","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Putnam County",412,35607
"G1801350","2000","2","3","Indiana","18","Randolph","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Randolph County",333,27068
"G1801370","2000","2","3","Indiana","18","Ripley","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ripley County",247,26276
"G1801390","2000","2","3","Indiana","18","Rush","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rush County",92,18169
"G1801410","2000","2","3","Indiana","18","St Joseph","141",,,,,,,,,,,,,"7800","9999","9999",,,,,,,"St. Joseph County",12557,253002
"G1801430","2000","2","3","Indiana","18","Scott","143",,,,,,,,,,,,,"4520","9999","9999",,,,,,,"Scott County",222,22738
"G1801450","2000","2","3","Indiana","18","Shelby","145",,,,,,,,,,,,,"3480","9999","9999",,,,,,,"Shelby County",497,42948
"G1801470","2000","2","3","Indiana","18","Spencer","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Spencer County",303,20088
"G1801490","2000","2","3","Indiana","18","Starke","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Starke County",514,23042
"G1801510","2000","2","3","Indiana","18","Steuben","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Steuben County",683,32531
"G1801530","2000","2","3","Indiana","18","Sullivan","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sullivan County",179,21572
"G1801550","2000","2","3","Indiana","18","Switzerland","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Switzerland County",78,8987
"G1801570","2000","2","3","Indiana","18","Tippecanoe","157",,,,,,,,,,,,,"3920","9999","9999",,,,,,,"Tippecanoe County",7834,141121
"G1801590","2000","2","3","Indiana","18","Tipton","159",,,,,,,,,,,,,"3850","9999","9999",,,,,,,"Tipton County",201,16376
"G1801610","2000","2","3","Indiana","18","Union","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Union County",22,7327
"G1801630","2000","2","3","Indiana","18","Vanderburgh","163",,,,,,,,,,,,,"2440","9999","9999",,,,,,,"Vanderburgh County",1679,170243
"G1801650","2000","2","3","Indiana","18","Vermillion","165",,,,,,,,,,,,,"8320","9999","9999",,,,,,,"Vermillion County",107,16681
"G1801670","2000","2","3","Indiana","18","Vigo","167",,,,,,,,,,,,,"8320","9999","9999",,,,,,,"Vigo County",1275,104573
"G1801690","2000","2","3","Indiana","18","Wabash","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wabash County",414,34546
"G1801710","2000","2","3","Indiana","18","Warren","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Warren County",37,8382
"G1801730","2000","2","3","Indiana","18","Warrick","173",,,,,,,,,,,,,"2440","9999","9999",,,,,,,"Warrick County",340,52043
"G1801750","2000","2","3","Indiana","18","Washington","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",200,27023
"G1801770","2000","2","3","Indiana","18","Wayne","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wayne County",971,70126
"G1801790","2000","2","3","Indiana","18","Wells","179",,,,,,,,,,,,,"2760","9999","9999",,,,,,,"Wells County",397,27203
"G1801810","2000","2","3","Indiana","18","White","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"White County",1349,23918
"G1801830","2000","2","3","Indiana","18","Whitley","183",,,,,,,,,,,,,"2760","9999","9999",,,,,,,"Whitley County",276,30431
"G1900010","2000","2","4","Iowa","19","Adair","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Adair County",58,8185
"G1900030","2000","2","4","Iowa","19","Adams","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Adams County",26,4456
"G1900050","2000","2","4","Iowa","19","Allamakee","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Allamakee County",520,14155
"G1900070","2000","2","4","Iowa","19","Appanoose","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Appanoose County",135,13586
"G1900090","2000","2","4","Iowa","19","Audubon","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Audubon County",33,6797
"G1900110","2000","2","4","Iowa","19","Benton","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Benton County",156,25152
"G1900130","2000","2","4","Iowa","19","Black Hawk","013",,,,,,,,,,,,,"8920","9999","9999",,,,,,,"Black Hawk County",2359,125653
"G1900150","2000","2","4","Iowa","19","Boone","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Boone County",218,26006
"G1900170","2000","2","4","Iowa","19","Bremer","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bremer County",130,23195
"G1900190","2000","2","4","Iowa","19","Buchanan","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Buchanan County",131,20962
"G1900210","2000","2","4","Iowa","19","Buena Vista","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Buena Vista County",2560,17851
"G1900230","2000","2","4","Iowa","19","Butler","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Butler County",89,15216
"G1900250","2000","2","4","Iowa","19","Calhoun","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Calhoun County",100,11015
"G1900270","2000","2","4","Iowa","19","Carroll","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Carroll County",115,21306
"G1900290","2000","2","4","Iowa","19","Cass","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cass County",101,14583
"G1900310","2000","2","4","Iowa","19","Cedar","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cedar County",171,18016
"G1900330","2000","2","4","Iowa","19","Cerro Gordo","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cerro Gordo County",1291,45156
"G1900350","2000","2","4","Iowa","19","Cherokee","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cherokee County",124,12911
"G1900370","2000","2","4","Iowa","19","Chickasaw","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chickasaw County",82,13013
"G1900390","2000","2","4","Iowa","19","Clarke","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clarke County",369,8764
"G1900410","2000","2","4","Iowa","19","Clay","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clay County",196,17176
"G1900430","2000","2","4","Iowa","19","Clayton","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clayton County",142,18536
"G1900450","2000","2","4","Iowa","19","Clinton","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clinton County",627,49522
"G1900470","2000","2","4","Iowa","19","Crawford","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crawford County",1482,15460
"G1900490","2000","2","4","Iowa","19","Dallas","049",,,,,,,,,,,,,"2120","9999","9999",,,,,,,"Dallas County",2199,38551
"G1900510","2000","2","4","Iowa","19","Davis","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Davis County",61,8480
"G1900530","2000","2","4","Iowa","19","Decatur","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Decatur County",148,8541
"G1900550","2000","2","4","Iowa","19","Delaware","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delaware County",121,18283
"G1900570","2000","2","4","Iowa","19","Des Moines","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Des Moines County",740,41611
"G1900590","2000","2","4","Iowa","19","Dickinson","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dickinson County",109,16315
"G1900610","2000","2","4","Iowa","19","Dubuque","061",,,,,,,,,,,,,"2200","9999","9999",,,,,,,"Dubuque County",1065,88078
"G1900630","2000","2","4","Iowa","19","Emmet","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Emmet County",475,10552
"G1900650","2000","2","4","Iowa","19","Fayette","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fayette County",330,21678
"G1900670","2000","2","4","Iowa","19","Floyd","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Floyd County",222,16678
"G1900690","2000","2","4","Iowa","19","Franklin","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",642,10062
"G1900710","2000","2","4","Iowa","19","Fremont","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fremont County",174,7836
"G1900730","2000","2","4","Iowa","19","Greene","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Greene County",172,10194
"G1900750","2000","2","4","Iowa","19","Grundy","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grundy County",72,12297
"G1900770","2000","2","4","Iowa","19","Guthrie","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Guthrie County",120,11233
"G1900790","2000","2","4","Iowa","19","Hamilton","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",234,16204
"G1900810","2000","2","4","Iowa","19","Hancock","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hancock County",301,11799
"G1900830","2000","2","4","Iowa","19","Hardin","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hardin County",455,18357
"G1900850","2000","2","4","Iowa","19","Harrison","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Harrison County",113,15553
"G1900870","2000","2","4","Iowa","19","Henry","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Henry County",256,20080
"G1900890","2000","2","4","Iowa","19","Howard","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Howard County",55,9877
"G1900910","2000","2","4","Iowa","19","Humboldt","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Humboldt County",100,10281
"G1900930","2000","2","4","Iowa","19","Ida","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ida County",37,7800
"G1900950","2000","2","4","Iowa","19","Iowa","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Iowa County",152,15519
"G1900970","2000","2","4","Iowa","19","Jackson","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",121,20175
"G1900990","2000","2","4","Iowa","19","Jasper","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jasper County",375,36838
"G1901010","2000","2","4","Iowa","19","Jefferson","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jefferson County",297,15884
"G1901030","2000","2","4","Iowa","19","Johnson","103",,,,,,,,,,,,,"3500","9999","9999",,,,,,,"Johnson County",2781,108225
"G1901050","2000","2","4","Iowa","19","Jones","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jones County",213,20008
"G1901070","2000","2","4","Iowa","19","Keokuk","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Keokuk County",61,11339
"G1901090","2000","2","4","Iowa","19","Kossuth","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kossuth County",139,17024
"G1901110","2000","2","4","Iowa","19","Lee","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lee County",902,37150
"G1901130","2000","2","4","Iowa","19","Linn","113",,,,,,,,,,,,,"1360","9999","9999",,,,,,,"Linn County",2722,188979
"G1901150","2000","2","4","Iowa","19","Louisa","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Louisa County",1537,10646
"G1901170","2000","2","4","Iowa","19","Lucas","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lucas County",82,9340
"G1901190","2000","2","4","Iowa","19","Lyon","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lyon County",42,11721
"G1901210","2000","2","4","Iowa","19","Madison","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Madison County",105,13914
"G1901230","2000","2","4","Iowa","19","Mahaska","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mahaska County",190,22145
"G1901250","2000","2","4","Iowa","19","Marion","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marion County",257,31795
"G1901270","2000","2","4","Iowa","19","Marshall","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marshall County",3523,35788
"G1901290","2000","2","4","Iowa","19","Mills","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mills County",179,14368
"G1901310","2000","2","4","Iowa","19","Mitchell","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mitchell County",63,10811
"G1901330","2000","2","4","Iowa","19","Monona","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Monona County",70,9950
"G1901350","2000","2","4","Iowa","19","Monroe","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Monroe County",40,7976
"G1901370","2000","2","4","Iowa","19","Montgomery","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montgomery County",153,11618
"G1901390","2000","2","4","Iowa","19","Muscatine","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Muscatine County",4973,36749
"G1901410","2000","2","4","Iowa","19","O Brien","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"O'Brien County",267,14835
"G1901430","2000","2","4","Iowa","19","Osceola","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Osceola County",125,6878
"G1901450","2000","2","4","Iowa","19","Page","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Page County",265,16711
"G1901470","2000","2","4","Iowa","19","Palo Alto","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Palo Alto County",77,10070
"G1901490","2000","2","4","Iowa","19","Plymouth","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Plymouth County",328,24521
"G1901510","2000","2","4","Iowa","19","Pocahontas","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pocahontas County",77,8585
"G1901530","2000","2","4","Iowa","19","Polk","153",,,,,,,,,,,,,"2120","9999","9999",,,,,,,"Polk County",16490,358111
"G1901550","2000","2","4","Iowa","19","Pottawattamie","155",,,,,,,,,,,,,"5920","9999","9999",,,,,,,"Pottawattamie County",2892,84812
"G1901570","2000","2","4","Iowa","19","Poweshiek","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Poweshiek County",226,18589
"G1901590","2000","2","4","Iowa","19","Ringgold","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ringgold County",13,5456
"G1901610","2000","2","4","Iowa","19","Sac","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sac County",111,11418
"G1901630","2000","2","4","Iowa","19","Scott","163",,,,,,,,,,,,,"1960","9999","9999",,,,,,,"Scott County",6445,152223
"G1901650","2000","2","4","Iowa","19","Shelby","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Shelby County",88,13085
"G1901670","2000","2","4","Iowa","19","Sioux","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sioux County",808,30781
"G1901690","2000","2","4","Iowa","19","Story","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Story County",1238,78743
"G1901710","2000","2","4","Iowa","19","Tama","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tama County",679,17424
"G1901730","2000","2","4","Iowa","19","Taylor","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Taylor County",265,6693
"G1901750","2000","2","4","Iowa","19","Union","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Union County",125,12184
"G1901770","2000","2","4","Iowa","19","Van Buren","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Van Buren County",60,7749
"G1901790","2000","2","4","Iowa","19","Wapello","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wapello County",799,35252
"G1901810","2000","2","4","Iowa","19","Warren","181",,,,,,,,,,,,,"2120","9999","9999",,,,,,,"Warren County",441,40230
"G1901830","2000","2","4","Iowa","19","Washington","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",564,20106
"G1901850","2000","2","4","Iowa","19","Wayne","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wayne County",48,6682
"G1901870","2000","2","4","Iowa","19","Webster","187",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Webster County",944,39291
"G1901890","2000","2","4","Iowa","19","Winnebago","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Winnebago County",237,11486
"G1901910","2000","2","4","Iowa","19","Winneshiek","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Winneshiek County",170,21140
"G1901930","2000","2","4","Iowa","19","Woodbury","193",,,,,,,,,,,,,"7720","9999","9999",,,,,,,"Woodbury County",9468,94409
"G1901950","2000","2","4","Iowa","19","Worth","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Worth County",124,7785
"G1901970","2000","2","4","Iowa","19","Wright","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wright County",706,13628
"G2000010","2000","2","4","Kansas","20","Allen","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Allen County",278,14107
"G2000030","2000","2","4","Kansas","20","Anderson","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Anderson County",88,8022
"G2000050","2000","2","4","Kansas","20","Atchison","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Atchison County",327,16447
"G2000070","2000","2","4","Kansas","20","Barber","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Barber County",107,5200
"G2000090","2000","2","4","Kansas","20","Barton","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Barton County",2344,25861
"G2000110","2000","2","4","Kansas","20","Bourbon","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bourbon County",199,15180
"G2000130","2000","2","4","Kansas","20","Brown","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brown County",249,10475
"G2000150","2000","2","4","Kansas","20","Butler","015",,,,,,,,,,,,,"9040","9999","9999",,,,,,,"Butler County",1336,58146
"G2000170","2000","2","4","Kansas","20","Chase","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chase County",53,2977
"G2000190","2000","2","4","Kansas","20","Chautauqua","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chautauqua County",59,4300
"G2000210","2000","2","4","Kansas","20","Cherokee","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cherokee County",291,22314
"G2000230","2000","2","4","Kansas","20","Cheyenne","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cheyenne County",82,3083
"G2000250","2000","2","4","Kansas","20","Clark","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clark County",96,2294
"G2000270","2000","2","4","Kansas","20","Clay","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clay County",73,8749
"G2000290","2000","2","4","Kansas","20","Cloud","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cloud County",62,10206
"G2000310","2000","2","4","Kansas","20","Coffey","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Coffey County",137,8728
"G2000330","2000","2","4","Kansas","20","Comanche","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Comanche County",35,1932
"G2000350","2000","2","4","Kansas","20","Cowley","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cowley County",1304,34987
"G2000370","2000","2","4","Kansas","20","Crawford","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crawford County",910,37332
"G2000390","2000","2","4","Kansas","20","Decatur","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Decatur County",34,3438
"G2000410","2000","2","4","Kansas","20","Dickinson","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dickinson County",445,18899
"G2000430","2000","2","4","Kansas","20","Doniphan","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Doniphan County",96,8153
"G2000450","2000","2","4","Kansas","20","Douglas","045",,,,,,,,,,,,,"4150","9999","9999",,,,,,,"Douglas County",3268,96694
"G2000470","2000","2","4","Kansas","20","Edwards","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Edwards County",335,3114
"G2000490","2000","2","4","Kansas","20","Elk","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Elk County",71,3190
"G2000510","2000","2","4","Kansas","20","Ellis","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ellis County",652,26855
"G2000530","2000","2","4","Kansas","20","Ellsworth","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ellsworth County",234,6291
"G2000550","2000","2","4","Kansas","20","Finney","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Finney County",17548,22975
"G2000570","2000","2","4","Kansas","20","Ford","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ford County",12231,20227
"G2000590","2000","2","4","Kansas","20","Franklin","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",650,24134
"G2000610","2000","2","4","Kansas","20","Geary","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Geary County",2362,25585
"G2000630","2000","2","4","Kansas","20","Gove","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gove County",38,3030
"G2000650","2000","2","4","Kansas","20","Graham","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Graham County",23,2923
